"","...analysis.STAR_assembly_Gencode.TeissandierMulti.AD_5601Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_5601Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_5602Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.G_5601Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.T_5601Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.T_5602Aligned.sortedByCoord.out.bam"
"TE_AluYf1",-0.194385,-0.1401518,0.1708686,0.5724595,-0.001136373,-0.407655
"TE_L1MC4a",-0.2660894,0.06955161,0.1520982,0.4565836,0.09956753,-0.5117115
"TE_LTR9B",-0.2841771,0.007328784,0.262678,0.7388976,-0.1378118,-0.5869155
"TE_MER4E1",-0.2480027,0.05904918,0.1618844,0.4642191,-0.1027879,-0.3343621
"TE_MLT1E3",-0.3291188,0.08565278,0.119579,0.5586509,-0.01217177,-0.422592
"TE_LTR37B",-0.3242068,0.1328111,0.1701514,0.5088863,0.04930688,-0.5369488
"TE_LTR39",-0.0787696,0.2390634,0.140209,0.1051945,0.03580217,-0.4414996
"TE_L1ME3D",-0.3180817,-0.02498231,0.04031253,0.5156183,0.1719483,-0.3848152
"TE_L1P4",-0.3063109,0.08654985,0.07902573,0.6149426,0.004358918,-0.4785661
"TE_LTR22C2",-0.05472917,0.1371649,0.3884752,-0.4290078,0.4157038,-0.457607
"TE_L1PA10",-0.3478027,0.08967976,0.208373,0.5470121,0.1617175,-0.6589797
"TE_ERVL-int",-0.4851103,0.03869044,0.2048542,0.4999792,0.1422179,-0.4006315
"TE_MLT1H1-int",-0.3126066,-0.3795474,0.1185712,0.535866,0.386818,-0.3491012
"TE_LTR64",0.06873628,0.1085009,-0.07344009,0.398077,-0.1337836,-0.3680905
"TE_MER112",-0.2013129,0.01807679,0.05910252,0.3975129,0.1229614,-0.3963407
"TE_MLT1F1",-0.2098449,0.05364691,0.1520498,0.4753641,0.06340124,-0.5346171
"TE_MER124",-0.1181003,0.01587915,0.1241328,0.3466724,0.1994938,-0.5680778
"TE_FRAM",-0.2088429,-0.02631067,0.04038936,0.422191,0.07380303,-0.3012298
"TE_BLACKJACK",-0.23863,0.0265844,0.1482925,0.4744078,0.08208289,-0.4927376
"TE_MER67C",-0.3331734,-0.08680235,0.03437005,0.4953522,0.115453,-0.2251995
"TE_LTR67B",-0.247909,0.05542448,0.1682211,0.5085651,0.05294015,-0.5372418
"TE_LTR79",-0.3528495,-0.03631606,0.07537709,0.5432931,0.1303104,-0.359815
"TE_Charlie1a",-0.1881769,0.0614025,0.02592766,0.3930355,0.1592225,-0.4514113
"TE_Tigger3a",-0.2521522,0.07391055,0.1232189,0.3413931,0.06580838,-0.3521788
"TE_MER113A",-0.249613,-0.04159935,0.08670449,0.4720673,0.108978,-0.3765374
"TE_MER44B",-0.226309,0.1026334,0.137761,0.3340899,0.01192243,-0.3600978
"TE_Chap1_Mam",-0.2444252,-0.002584754,0.1485901,0.5580681,0.1256368,-0.585285
"TE_L1M8",-0.3265037,-0.003474406,0.09033923,0.6576544,0.09294223,-0.5109578
"TE_MER102c",-0.2603929,0.1026354,0.09686913,0.4134695,0.1007539,-0.453335
"TE_MER44D",-0.2837807,0.07213569,0.2429596,0.2923677,0.08200735,-0.4056897
"TE_MER41D",-0.184238,-0.2878452,0.1975872,0.3856403,-0.02860672,-0.0825375
"TE_MLT1A1",-0.28826,-0.0065465,0.1797957,0.5603124,0.006565331,-0.4518669
"TE_LTR78",-0.2216675,0.005713412,0.1474128,0.6501901,0.07642703,-0.6580759
"TE_Charlie19a",-0.1867767,-0.0674159,0.1311841,0.5029118,0.07099305,-0.4508964
"TE_LTR2C",-0.2569075,-0.06012818,0.3239257,0.3296924,-0.2114932,-0.1250893
"TE_BSR/Beta",-0.8775055,-0.2149582,0.3955371,0.8654083,0.1104563,-0.2789381
"TE_LTR57-int",-0.3151811,-0.05808334,0.2170243,0.6573132,-0.1038606,-0.3972124
"TE_HERVK9-int",-0.08802807,-0.09921225,-0.05583299,0.2608813,0.1495195,-0.1673275
"TE_MER9a2",-0.564614,-0.09526797,0.222088,0.4528842,0.1868519,-0.2019421
"TE_MER102a",-0.2377256,0.03528976,0.1384519,0.3268241,0.09518029,-0.3580205
"TE_MER67A",-0.4719868,0.06551184,0.1741665,0.5699577,0.03167214,-0.3693213
"TE_HERV16-int",-0.3023151,0.1192045,0.1225834,0.4687579,-0.03588203,-0.3723487
"TE_MER63B",-0.2961094,-0.003989781,0.1938206,0.5257008,0.08984126,-0.5092635
"TE_MLT1G1",-0.3809575,0.02959309,0.2409988,0.4765468,0.06718297,-0.4333642
"TE_L1MD",-0.2121499,0.0041992,0.1080763,0.4406494,0.1122899,-0.4530649
"TE_LTR13A",-0.1750293,-0.1307632,-0.09346665,0.1626897,0.1599494,0.07662003
"TE_MER49",-0.4335407,-0.05464131,0.1340942,0.2790972,0.1123473,-0.03735674
"TE_MER50",-0.4574691,0.09463833,0.1342459,0.562862,0.0808474,-0.4151245
"TE_MER30",-0.1888137,0.0550432,0.06663981,0.347772,0.06130656,-0.3419479
"TE_LTR46",-0.1004775,-0.1358032,-0.1841677,0.6309052,0.08797521,-0.298432
"TE_MER9a1",-0.236986,0.06541728,0.05165689,0.5785125,-0.1266861,-0.3319145
"TE_LTR13",-0.3194863,-0.1433551,-0.04343542,0.3446176,0.1553556,0.006303621
"TE_LTR13_",-0.2812474,-0.4527075,-0.0005387831,0.5823559,-0.02764896,0.1797868
"TE_MER54A",-0.5939773,0.07951944,0.3274308,0.5016203,-0.06431585,-0.2502774
"TE_MER68",-0.3126436,0.07484892,0.1384295,0.4247905,-0.03109372,-0.2943316
"TE_L3b",-0.2096149,-0.03934343,0.06405552,0.5072717,0.1101521,-0.432521
"TE_MER4B-int",-0.4761086,-0.138337,0.1614948,0.6374222,0.03166718,-0.2161386
"TE_AluYe5",-0.1210478,-0.06675144,-0.006697985,0.5298028,0.02299335,-0.358299
"TE_AluSq4",-0.2115359,-0.06023781,0.07786535,0.4527627,0.005251102,-0.2641054
"TE_MER63D",-0.2149519,-0.02232229,0.1409006,0.4797398,0.06683993,-0.4502062
"TE_MER66C",-0.1230041,0.1025626,0.1053243,0.4014181,-0.07126905,-0.4150319
"TE_AluYk11",-0.2045967,-0.1010804,0.08237677,0.4543181,0.03820117,-0.269219
"TE_AluYh9",-0.5050476,0.2637113,0.21849,0.3054873,0.2111802,-0.4938212
"TE_MER74B",-0.2374204,0.02234742,0.1404898,0.2340097,0.05993718,-0.2193636
"TE_LTR2B",-0.3030899,0.04329011,0.01290455,0.4130151,0.05513009,-0.22125
"TE_Harlequin-int",-0.5463519,0.114422,0.2866926,0.7104031,-0.05819449,-0.5069713
"TE_LTR75",-0.1878047,-0.02049307,0.1984744,0.2136511,-0.07493562,-0.1288921
"TE_AluYa8",-0.1999691,-0.02071201,-0.07698208,0.423109,0.06896183,-0.1944077
"TE_LTR10A",-0.3733771,0.06237191,0.1771442,0.4765756,-0.04931498,-0.2933996
"TE_HERV9N-int",-0.42593,-0.4259286,-0.2164555,0.7892729,0.1091901,0.1698511
"TE_MER131",-0.2929188,-0.1167595,0.1815545,0.5853364,0.07019733,-0.4274098
"TE_AluYh3a3",-0.4210169,-0.1120831,-0.1250876,0.6087218,0.0935315,-0.0440658
"TE_LTR7B",-0.3492329,-0.02207886,0.2364505,0.4150602,-0.09039854,-0.1898004
"TE_Charlie22a",-0.3268694,-0.02101367,0.1513664,0.4925386,0.0555407,-0.3515626
"TE_AluYk3",-0.2091817,0.04720539,0.07277801,0.7495977,-0.1287043,-0.5316951
"TE_MER52A",-0.3161712,-0.06404652,0.1219287,0.5386491,0.1211251,-0.4014851
"TE_MER83",-0.3802016,0.0347202,0.1668913,0.3744414,0.06245328,-0.2583047
"TE_LTR26B",-0.6009928,0.1610801,0.4265178,0.6704391,-0.258592,-0.3984523
"TE_LTR42",-0.2428292,0.04072494,0.0448871,0.1697903,-0.09638562,0.08381245
"TE_MER4D",-0.2646483,0.08443192,0.2582929,0.3030288,0.2654618,-0.6465672
"TE_L1M4a2",-0.3200369,0.02821042,0.1903201,0.5879343,0.1297517,-0.6161796
"TE_Tigger1a_Art",-0.05192354,-0.1186967,0.04332709,0.4517083,-0.0792797,-0.2451355
"TE_MER65B",-0.3989173,-0.1241573,-0.2535729,0.5579578,0.09240622,0.1262835
"TE_AluYi6",-0.1875024,-0.3173523,0.359442,0.701414,-0.1926221,-0.3633792
"TE_OldhAT1",-0.24484,0.06989939,0.08327777,0.4554343,0.125747,-0.4895184
"TE_AluYk2",-0.3412928,0.01328267,0.1583298,0.6345054,0.06532797,-0.5301531
"TE_ORSL-2b",-0.2246205,-0.01094313,0.1326021,0.3097349,0.1716574,-0.3784308
"TE_L1M4a1",-0.123405,0.01779095,0.1466083,0.3751922,0.1533336,-0.56952
"TE_Tigger16a",-0.1869288,0.1439581,0.08315884,0.3707524,0.1112414,-0.5221819
"TE_Arthur1A",-0.2214642,0.0588315,0.068494,0.4203213,0.1197466,-0.4459292
"TE_Tigger7",-0.2183431,0.1154403,0.1493904,0.3396307,0.03623418,-0.4223524
"TE_MER119",-0.2342686,0.05645573,0.06348265,0.3581827,0.1149577,-0.3588102
"TE_X7A_LINE",-0.2459125,0.1086174,0.2403063,0.4241969,0.007740475,-0.5349486
"TE_MER94",-0.1888347,0.1024496,0.1042471,0.3639017,0.06998758,-0.4517513
"TE_LTR16E1",-0.3290155,0.1331974,0.1729962,0.4948974,0.06284956,-0.534925
"TE_ERV3-16A3_LTR",-0.3005706,-0.09576394,0.2332975,0.6300755,0.09564402,-0.5626824
"TE_Charlie2b",-0.2705645,0.0149136,0.1402551,0.4535891,0.1464585,-0.4846518
"TE_MER91B",-0.174458,-0.0149113,-0.004680296,0.4512391,0.08775525,-0.3449448
"TE_MSTB",-0.3367404,0.09125166,0.2152126,0.5419557,0.06570783,-0.5773874
"TE_LTR18B",-0.5470613,-0.07894095,0.0441251,0.7510763,0.1151928,-0.284392
"TE_MER102b",-0.2192014,0.06994467,0.0871479,0.3856597,0.03192045,-0.3554712
"TE_MER46C",-0.1941197,-0.01244467,0.108017,0.3629696,0.07253951,-0.3369617
"TE_Charlie8",-0.2091483,0.05083448,0.1421155,0.3988522,0.0371268,-0.4197806
"TE_LTR81",0.07288726,0.08727238,-0.05192505,0.2502727,0.5706954,-0.9292027
"TE_MER58B",-0.2047589,0.06828541,0.1071256,0.3826464,0.06486347,-0.4181619
"TE_MER74A",-0.3650213,0.03155379,0.2442749,0.5297813,0.01268026,-0.4532689
"TE_MER63A",-0.2810461,0.03844128,0.1048524,0.4927501,0.05462314,-0.4096209
"TE_LTR52",-0.3369834,0.183394,-0.0190646,0.6831217,0.1269023,-0.63737
"TE_Kanga1",-0.1905718,-0.02446314,0.1180245,0.4750943,0.009404551,-0.3874884
"TE_MLT-int",-0.4393688,0.02840359,0.2423653,0.5716581,0.1861103,-0.5891685
"TE_Tigger3c",-0.1592211,0.1095707,0.0210081,0.3639331,0.04988778,-0.3851786
"TE_MER91A",-0.3444153,0.04775375,0.1210959,0.469302,0.01288645,-0.3066228
"TE_MamRTE1",-0.2574874,0.08802806,0.09908612,0.4956246,0.1124898,-0.5377411
"TE_MER45B",-0.1370482,0.03724171,0.08313714,0.551677,0.02275495,-0.5577626
"TE_LTR81C",-0.4386588,0.05732928,0.2416477,0.5865296,-0.04468621,-0.4021617
"TE_LTR41C",-0.2936772,0.1431119,0.3514537,0.2266012,0.08684077,-0.5143304
"TE_MER34C_",-0.2115849,0.02778024,0.2534858,0.2626768,0.3261581,-0.6585162
"TE_MER58C",-0.2260857,0.05362343,0.05667754,0.3246491,0.07826703,-0.2871314
"TE_MER34",-0.2639166,0.004204691,0.06601408,0.3733939,0.06792211,-0.2476182
"TE_LTR19A",-0.01431267,0.03701626,0.06646218,0.472121,0.1319833,-0.6932701
"TE_MER89",-0.4337752,0.08055119,0.1708374,0.6122423,-0.0418656,-0.3879902
"TE_AmnSINE1",-0.1459819,0.06437357,0.03245589,0.3825382,0.1619395,-0.4953252
"TE_LTR27B",-0.1190176,0.127333,-0.003470404,0.2128632,-0.1627487,-0.05495956
"TE_MER117",-0.2222925,0.02460412,0.1450236,0.4227659,0.05950937,-0.4296104
"TE_LTR106_Mam",-0.1821868,0.03849295,0.1064084,0.3691615,0.1860279,-0.5179039
"TE_MLT1H-int",-0.2974235,0.02869741,-0.2809173,0.7013613,0.1210594,-0.2727774
"TE_MER75",-0.1455448,0.1314109,0.2663213,0.3845961,-0.02086804,-0.6159154
"TE_MLT2B4",-0.2171324,0.01083903,0.1792696,0.4977521,-0.05803976,-0.4126886
"TE_Tigger17c",-0.1300647,0.1482886,0.06418401,0.4050056,0.1656691,-0.6530826
"TE_MER96",-0.1293476,0.03059601,0.01326991,0.4421604,0.02136061,-0.3780393
"TE_LTR40b",-0.2801295,0.1482834,0.0749162,0.4518479,0.02128201,-0.4161999
"TE_MER44A",-0.2439769,0.08380385,0.1063472,0.316504,0.1088613,-0.3715393
"TE_MER107",-0.1536063,-0.03576903,-0.05101154,0.2209303,0.1292604,-0.1098039
"TE_Arthur1C",-0.1373977,0.1220943,0.01909873,0.27903,0.1342734,-0.4170987
"TE_MER45R",-0.1777139,-0.04369304,-0.2790645,0.6783424,0.3663702,-0.5442412
"TE_MER121",0.02149435,0.1995446,0.07825655,0.3195069,0.1650361,-0.7838386
"TE_AluYg6",-0.284028,-0.06916345,0.1641898,0.6583365,-0.1024353,-0.3668994
"TE_L1ME3Cz",-0.2570585,-0.006554397,0.1114709,0.4743004,0.1399281,-0.4620865
"TE_UCON16",0.2184054,0.4255938,0.5381282,0.4511921,-0.2386141,-1.394705
"TE_Eulor10",-0.257675,-0.0109949,0.07786923,0.09612791,0.1038451,-0.009172348
"TE_L1MA10",-0.2746375,0.109037,0.2367723,0.6421305,0.03522983,-0.7485322
"TE_L1MC2",-0.3801438,0.06879532,0.1764771,0.5782535,0.1083822,-0.5517643
"TE_Tigger17a",-0.2393352,-0.01189213,0.09633505,0.4841009,0.0559725,-0.3851811
"TE_MER47B",-0.3110093,-0.1337328,0.1959987,0.4603617,0.2313911,-0.4430094
"TE_UCON80_AMi",-0.2106989,0.03056517,0.3113886,0.245537,0.1576669,-0.5344588
"TE_L1MEh",-0.2825269,0.01761063,0.0576394,0.5803794,0.07159442,-0.444697
"TE_LTR10B2",-0.2202172,0.5230491,0.1542044,1.061282,-0.3215239,-1.196795
"TE_LTR62",-0.4504617,0.1748778,0.3639761,0.3559754,0.05819205,-0.5025596
"TE_Charlie4a",-0.264877,0.07673023,0.03165717,0.4399733,0.0902259,-0.3737096
"TE_Charlie4",0.2449679,-0.08394532,-0.1943663,0.1927782,0.05222568,-0.2116601
"TE_MER34C2",-0.4226178,-0.0006710332,-0.01564663,0.3110552,0.07436889,0.05351134
"TE_MADE2",-0.2008084,0.1012456,0.05367264,0.5222142,0.01544976,-0.4917738
"TE_MSR1",-0.3046574,-0.1233752,-0.06715091,0.3123594,0.1245076,0.05831649
"TE_Helitron3Na_Mam",-0.2939893,0.06815874,0.1926757,0.4186992,0.1568698,-0.542414
"TE_LTR5B",-0.369998,0.09858334,0.06209815,0.2737841,0.1738784,-0.238346
"TE_LTR45C",-0.02247867,0.2721487,0.04289174,0.4134894,-0.1795881,-0.526463
"TE_LTR8A",-0.2980932,0.1082592,0.1162311,0.3185731,-0.04436384,-0.2006064
"TE_LTR38",-0.2985913,0.3153309,-0.126641,0.3358739,0.08244901,-0.3084214
"TE_LTR38-int",-0.05922186,0.04879239,0.4818423,0.1899545,-0.003502162,-0.6578652
"TE_HERVK13-int",-0.1907429,-0.3493049,0.05748161,-0.1568028,0.2642175,0.3751515
"TE_LTR3B_",-0.1942003,-0.05772901,0.01192648,0.3178325,0.2592537,-0.3370834
"TE_Tigger4a",-0.1610475,0.07497908,-0.02746433,0.2784362,0.1347339,-0.2996373
"TE_MER115",-0.1745816,-0.05554156,0.07891798,0.457289,0.1455195,-0.4516034
"TE_L1MEi",-0.2645015,0.02429317,0.05842572,0.5376434,0.1353455,-0.4912063
"TE_MER77",-0.2193392,-0.1197351,0.08403068,0.4815048,0.1189742,-0.3454354
"TE_Tigger15a",-0.1814436,0.04388896,0.08562249,0.3958577,0.09921708,-0.4431426
"TE_MER77B",-0.3176335,0.1187348,0.1484,0.4072712,0.06163538,-0.4184079
"TE_LTR33C",-0.6683179,0.1888721,0.3397396,0.2817837,0.1441742,-0.2862518
"TE_LTR85c",-0.268905,0.05070879,0.3119331,0.7586296,-0.2073018,-0.6450647
"TE_LTR105_Mam",-0.3698486,0.06097159,0.1665821,0.4928553,0.1749439,-0.5255043
"TE_MLT2B2",-0.4093599,0.2466901,0.3141125,0.5561667,0.04322177,-0.7508313
"TE_MER85",-0.3807449,0.1021877,0.1355213,0.4813867,-0.01977712,-0.3185737
"TE_UCON132b",-0.2522894,0.0696886,0.06512301,0.4742694,0.2278881,-0.5846797
"TE_MER92B",-0.3575665,0.1841231,0.2668531,0.320918,-0.07325367,-0.341074
"TE_LTR10E",-0.1175053,0.1678694,-0.1144499,0.1287851,0.1672021,-0.2319014
"TE_LTR16E2",-0.3862694,0.04796587,0.2825758,0.5088584,0.02811569,-0.4812463
"TE_Kanga1b",-0.1763242,0.02870018,0.08335086,0.4482913,0.1381796,-0.5221978
"TE_L1ME5",-0.2212945,-0.04500523,0.003322192,0.5359167,0.1718819,-0.444821
"TE_MamRep4096",-0.3727356,-0.09212786,0.1662864,0.5364755,0.02641612,-0.2643146
"TE_HAL1b",-0.1948919,0.06834283,0.1314681,0.4604088,0.1255625,-0.5908903
"TE_MER21B",-0.2435922,-0.04052987,0.07574636,0.4604786,0.08003285,-0.3321358
"TE_LTR24C",-0.1583435,0.1380135,0.1748978,0.308631,0.2300988,-0.6932974
"TE_MSTC",-0.2698493,0.04274689,0.04760182,0.538815,0.08862951,-0.4479439
"TE_MLT1J1",-0.3749177,0.1067836,0.1932808,0.4447497,0.06190731,-0.4318038
"TE_MER21A",-0.2030917,0.02665481,0.09408974,0.3636733,0.03535945,-0.3166856
"TE_MLT2A2",-0.4109168,0.0443376,0.1642046,0.7488931,0.03500059,-0.5815191
"TE_MER48",0.131995,-0.1860379,0.1176441,0.1522468,0.2750089,-0.4908569
"TE_LTR7A",-0.09528602,-0.2642013,0.1120681,0.5824022,0.0994888,-0.4344718
"TE_LTR53B",-0.2262645,0.01386193,0.1459661,0.2111,0.04045369,-0.1851172
"TE_MER61B",-0.5324659,0.001941283,0.2563508,0.7450508,0.2381832,-0.7090602
"TE_LOR1a",-0.3153201,0.03822853,0.1582291,0.4495206,0.002493328,-0.3331515
"TE_LTR33A_",-0.2289157,0.1045698,0.1063374,0.4809676,0.1188696,-0.5818286
"TE_MER57B1",-0.3298192,0.1363869,0.2179071,0.3757789,0.01284761,-0.4131014
"TE_AluYh7",-0.3859647,0.4444714,0.2638817,0.4898974,-0.0566237,-0.7556621
"TE_LTR16A2",-0.2909624,0.07839672,0.08683046,0.5998076,0.1265677,-0.60064
"TE_LTR53",-0.004603568,-0.2311927,-0.0006902476,0.4261438,-0.0294131,-0.1602442
"TE_MER90a",-0.4034312,0.11899,0.2369163,0.2159708,0.05068498,-0.2191308
"TE_LTR1A2",-0.2552793,0.02148672,0.07078722,0.6761222,0.08159875,-0.5947155
"TE_MER11A",-0.3994736,0.08552616,0.1559635,0.5019118,0.04544557,-0.3893735
"TE_LTR81AB",-0.1764943,0.328647,0.3550471,0.3994889,-0.3800855,-0.5266032
"TE_MER61D",-0.01618795,-0.2074191,0.3465997,0.5879728,-0.008139309,-0.7028262
"TE_MER61A",-0.2456897,0.04734646,0.2695891,0.6786785,-0.1202051,-0.6297194
"TE_X7B_LINE",-0.2773996,-0.1014993,0.1575036,0.6303585,0.01376368,-0.4227269
"TE_MamRep434",-0.2831852,-0.02017176,0.1373838,0.5920855,0.09843371,-0.5245461
"TE_L1P3",-0.3416283,0.05999629,0.2207275,0.6077056,0.0899876,-0.6367887
"TE_CR1_Mam",-0.2750623,0.04832998,0.06796985,0.4712771,0.1155138,-0.4280284
"TE_MamTip1",-0.3249206,0.08710673,0.007878672,0.4145463,0.122377,-0.306988
"TE_LTR101_Mam",-0.2374136,0.01467537,0.172883,0.5922375,0.1466789,-0.6890612
"TE_X6B_LINE",-0.2649371,0.0488702,0.2620814,0.5240767,0.1838053,-0.7538965
"TE_MLT1G",-0.3196972,0.02868642,0.1982544,0.5984537,0.01171968,-0.517417
"TE_Tigger11a",-0.3236271,0.1073269,0.08244912,0.3312611,0.1825941,-0.3800042
"TE_MER110",-0.444392,0.08190197,0.3538174,0.4713461,0.1024914,-0.5651649
"TE_LTR66",-0.2248698,-0.1574551,0.1675481,0.4539589,-0.1462192,-0.09296292
"TE_HERVL66-int",-0.190854,-0.1002483,0.06999782,0.6222524,-0.06075367,-0.3403942
"TE_X6A_LINE",-0.1276765,0.02870953,0.04954836,0.5598613,0.05761866,-0.5680614
"TE_MER54B",-0.6326393,-0.126402,0.2873616,1.063727,0.02207424,-0.6141213
"TE_MER70A",-0.4150147,-0.2751495,0.2025374,0.6122711,0.06006031,-0.1847047
"TE_MLT1E",-0.4131672,0.06332297,0.1936306,0.5697695,0.1782302,-0.5917861
"TE_MamRep564",-0.3538162,-0.03889287,0.1303265,0.5689719,-0.01697814,-0.2896112
"TE_MamGypsy2-I",-0.3506565,0.159743,0.1256565,0.6428759,0.04643681,-0.6240558
"TE_MamGypsy2-LTR",-0.235221,0.1680627,0.1803882,0.5865169,0.08635359,-0.7861005
"TE_LTR90B",-0.2556878,0.0288358,0.1503353,0.4103136,0.1272903,-0.4610872
"TE_LTR16D",-0.2317243,0.07223499,0.1789213,0.450547,0.007382316,-0.4773613
"TE_LTR24",-0.2949108,-0.07114331,-0.06819228,0.2192902,0.1488877,0.0660685
"TE_LTR24B",-0.5173787,0.02602761,0.2289529,0.1830364,0.05725366,0.0221082
"TE_MER57A1",-0.2812656,0.05519529,0.1132054,0.6231015,0.02855411,-0.5387908
"TE_MLT1J-int",-0.4441587,0.0565422,0.06915817,0.4848372,0.08047926,-0.2468581
"TE_MER34-int",-0.4059896,-0.1340828,0.1454461,0.6444901,0.07313967,-0.3230035
"TE_MER70B",-0.05923708,-0.09917269,-0.1208897,0.9218689,0.1844501,-0.8270195
"TE_MER121B",-0.3055744,0.1817089,0.5496784,0.7089799,-0.09600656,-1.038786
"TE_Tigger9b",-0.3642987,0.2082327,0.1547236,0.4518873,0.06113157,-0.5116766
"TE_UCON49",0.1210405,0.2353387,-0.5769079,0.4963361,0.2262645,-0.5020719
"TE_Kanga2_a",-0.2394783,0.07485328,0.1364683,0.4923212,0.06324282,-0.5274073
"TE_MamGypLTR1a",-0.444751,-0.08129751,0.2852747,0.6091875,0.008191204,-0.3766049
"TE_L1MEj",-0.2097521,-0.04197425,0.15642,0.4664182,0.09804383,-0.4691557
"TE_MamRep38",-0.1872037,-0.06957866,0.05023184,0.4820965,0.2147349,-0.4902809
"TE_LTR23",-0.3175049,-0.01132802,0.3661364,0.4473911,-0.1349365,-0.3497581
"TE_ERV24_Prim-int",-0.498877,-0.2768053,0.006889882,0.3628438,0.1016025,0.3043461
"TE_LTR23-int",-0.7900314,0.1201966,0.1739842,0.4073702,0.3381256,-0.2496452
"TE_MER34B",-0.1995532,0.07621797,0.1370844,0.2530243,0.199079,-0.4658525
"TE_LTR54",-0.2371085,-0.09388251,0.1920837,0.3191914,-0.01293343,-0.1673506
"TE_MER34C",-0.5883166,0.291621,-0.03240012,0.3493261,0.4422321,-0.4624626
"TE_MER75A",-0.1209821,0.3869322,0.1697335,0.2587697,0.1009232,-0.7953765
"TE_LTR16A",-0.351344,0.06600683,0.1454238,0.5570205,0.01345073,-0.4305579
"TE_MER34A1",-0.3457643,0.2098018,0.08068723,0.3572139,0.1143301,-0.4162687
"TE_MamRep1879",-0.2153937,0.04333606,0.1463825,0.4833245,0.1766892,-0.6343385
"TE_LTR16B2",-0.3515712,-9.47203e-05,0.01468632,0.5407178,0.07718526,-0.2809234
"TE_Zaphod3",-0.192516,-0.1066964,0.2076234,0.4873184,0.04748896,-0.4432184
"TE_MER58D",-0.1468757,0.1454516,0.06057569,0.426909,-0.0660258,-0.4200348
"TE_MamTip2",-0.3199001,0.01811031,0.1374331,0.5848872,0.07847824,-0.4990087
"TE_LTR33A",-0.3976903,0.1177395,0.2975652,0.5493756,0.0389267,-0.6059167
"TE_MER41A",-0.2768799,0.004205237,0.06862523,0.4954877,0.06898076,-0.360419
"TE_Charlie29a",-0.2830013,-0.04184391,0.108982,0.5808869,0.09614911,-0.4611727
"TE_MER5C",-0.160989,0.09090248,0.1507877,0.4289798,0.01894527,-0.5286263
"TE_MER4E",-0.2070805,0.1841727,0.1440228,0.3126556,-0.0301827,-0.4035878
"TE_MLT1C-int",-0.4268968,0.008115609,0.2545936,0.618066,-0.03219864,-0.4216798
"TE_LTR16D2",-0.3430163,-0.06514871,-0.02971694,0.4137939,0.1273701,-0.1032821
"TE_ORSL",-0.3968929,-0.0410597,0.1673728,0.5034087,0.1826075,-0.4154364
"TE_MER45C",0.1802888,-0.3285736,-0.01979273,1.708356,-0.3318411,-1.208437
"TE_MARNA",-0.2272098,0.02941063,0.1101742,0.443914,0.09981588,-0.4561049
"TE_LTR16B1",-0.266272,-0.09088118,0.07256263,0.624417,0.07505011,-0.4148766
"TE_MLT1G1-int",-0.6277256,-0.2378612,0.4581799,0.7397095,-0.2156555,-0.1166471
"TE_LTR1C",-0.8451489,0.1419928,0.8912133,-0.236351,-0.1057357,0.1540295
"TE_LTR41B",-0.2353266,0.2347406,0.0394838,0.1293444,0.126365,-0.2946071
"TE_MLT1B-int",-0.2709909,0.0856709,0.5147799,0.6250473,-0.1988968,-0.7556104
"TE_AluSq10",-0.2712461,-0.04385869,0.01276609,0.5410196,0.1077222,-0.346403
"TE_MER105",-0.3649236,0.06503964,0.204144,0.3683744,0.02238029,-0.2950147
"TE_LTR19B",-0.157222,-0.2475869,-0.03677226,0.1850503,0.2830923,-0.02656142
"TE_FordPrefect_a",-0.3681862,0.1009993,-0.139549,0.337417,0.2143919,-0.1450731
"TE_LTR85b",-0.1328912,-0.1287476,0.3095686,0.4025786,0.04537921,-0.4958876
"TE_LTR71B",-0.1327527,-0.2946758,0.1285992,0.4155648,-0.1543084,0.03757293
"TE_LTR16D1",-0.3900109,0.02218552,0.4300615,0.354504,-0.1998626,-0.2168776
"TE_Charlie18a",-0.2014045,-0.01104241,0.08616476,0.4285401,0.1248882,-0.4271461
"TE_MER51E",-0.324162,-0.2717276,0.1284298,0.2361755,0.06688287,0.1644014
"TE_MER91C",-0.2949425,0.1268573,0.1432876,0.4492512,0.007608207,-0.4320617
"TE_LTR86A1",-0.4759687,0.004438352,0.1920211,0.3625936,0.02040322,-0.1034875
"TE_LTR75_1",-0.2628607,0.169021,-0.1415467,-0.3157877,0.1818966,0.3692775
"TE_MER72",-0.2614512,0.01266304,0.1517639,0.5812561,0.07966642,-0.5638982
"TE_L2-3_Crp",-0.3255382,0.1394243,0.04950177,0.3315883,0.09298863,-0.2879647
"TE_UCON88",-0.8990396,0.1162209,0.5131125,0.3968483,-0.1719364,0.04479426
"TE_MLT1D-int",-0.2098211,0.0999412,-0.02855091,0.6546662,0.03744243,-0.5536779
"TE_MER52D",-0.2810138,-0.05038447,0.07728645,0.6776968,0.002585037,-0.42617
"TE_LTR12E",-0.3306025,-0.1233453,-0.09209289,0.6628994,0.003417572,-0.1202763
