"","...analysis.STAR_assembly_Gencode.TeissandierMulti.AD_3501Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AD_5601Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_3501Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_3502Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_5601Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_5602Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_D35Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.G_3501Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.G_5601Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.GIBCO_D35Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.T_3501Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.T_3502Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.T_5601Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.T_5602Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.TCLAB_D35Aligned.sortedByCoord.out.bam"
"WASH7P",0.0631382160283822,-0.272110895244514,0.201104464988906,0.182658739811108,-0.218351830656794,0.00640317062135232,-0.108623435122722,0.432616861971988,0.4600640494568,0.180847584726116,0.02081471364869,-0.253620962140711,-0.238345212802728,0.0516939409092734,-0.508289406195145
"MIR6859-1",-0.455522190681389,-0.141977508818089,0.683265161309695,-0.032304217219722,-0.927739773116593,-0.34304717808328,-0.191329340827456,0.430973439943008,0.667538475683838,0.831858504148537,-0.141327915862915,0.269433719970804,-0.0557300672329427,-0.243012336905362,-0.351078772308133
"ENSG00000268903",-0.661198417081355,-0.0412555203410974,-0.0700635502579801,-0.295159802387824,-0.000902231123997232,0.35004594050529,-0.764521266034857,-0.029122900550393,0.78360001741717,-0.828535348621716,0.180782150360577,1.0511400159459,0.693642497468557,0.433149060660731,-0.801600645959003
"ENSG00000269981",-1.37191637100938,0.0900377070438882,-0.309050961798497,-0.75026579343804,0.0173846464085368,0.239451573828241,0.180020644312356,-0.171019180176142,1.3027842398184,0.0628252385992327,-0.318654353404629,0.800705472345008,0.488690921026136,0.168805744816369,-0.42979952837148
"ENSG00000239906",-0.25286508358515,-0.662615427871971,0.10501313771342,-2.15383704556908,-0.675574039478919,-0.251837251548117,0.46384429550336,-0.0788766056943966,0.490537529363713,0.176202531272132,-0.421798314225482,1.25175295510157,0.701515169051253,0.224974144241491,1.08356400572618
"ENSG00000241860",-0.694091230715395,-0.437607015350257,-0.676226499262353,-0.936539940141098,-0.0579075128542388,0.290073112162359,0.0197568104567818,-0.322147052492699,0.427304067645357,-0.124833511051759,0.155297431956193,0.683243626938758,0.700322060997308,0.47924213525769,0.494113516453354
"WASH9P",2.15819080500168e-05,-0.539541826763973,0.135743842806955,-0.0851133664183026,-0.490820533528237,-0.507910887504242,1.02904482714087,0.412376518763294,0.206305666250836,0.997050620905095,-0.27201869658184,-0.312577478580191,-0.781947372168849,-0.181867633893675,0.391254737664211
"ENSG00000228463",1.76048449550058,2.18328651727206,-1.83242022470775,-1.79520816261372,-0.177500519350183,-0.402316100400726,-1.3474413083214,-0.723287829208522,0.442953135659543,0.225395975885541,0.225524669111705,0.143698487440298,0.640298432944933,0.399304558788536,0.257227871999104
"ENSG00000237094",-0.0256922624355704,-0.182756200280257,0.266255292366106,-0.117058409794007,0.157483614671822,0.0879911933770705,-0.535928290998502,0.0754416092981014,0.159432958004877,-0.224982208244205,-0.00190491280118277,0.61286301247102,0.312967742044506,0.0911059637046625,-0.675219101384436
"ENSG00000250575",0.0673073132494171,0.0789883253729542,0.347554255418737,-0.087232269729812,0.0954782472390541,0.222562959585904,-0.994238719424063,0.425386744948121,0.668740491480854,-0.306344147642501,-0.162572593458903,0.633288640771521,-0.00676496478529653,0.15382824277822,-1.13598252580421
"ENSG00000230021",0.118773448341904,0.020078594727301,0.447087108629714,0.112591660441638,0.389294361400299,0.00422427571369788,-0.884240648456209,0.217437333587002,0.320429579855485,-0.46393476208341,0.184440567577242,0.264365396616764,0.331741296735847,0.3549198066598,-1.41720801974707
"MTND1P23",0.463745337606993,1.28106539025411,0.0939374090943619,1.00841495617132,1.89673382855066,0.567998333752173,-2.57739584664625,1.22230476111657,-1.03967698676435,-2.27856055313808,0.405243172594144,0.187024721141998,0.978424045517726,0.736821320600776,-2.94607988985215
"MTND2P28",0.923165989955882,1.34663557906135,0.186009016869336,0.274117461515877,1.18262462274524,0.852253544810976,-2.19465952721318,0.571000201799848,0.892621620677016,-2.37339763183699,0.364989407121733,-0.685658625891186,0.865442314136025,0.536109690283805,-2.74125366403574
"MTCO1P12",0.57835450947454,0.94110188938409,0.235518287403202,0.643977549900749,0.949752763036253,0.563711160669314,-1.8319248658763,0.534425110906566,0.47489880125814,-2.42834160447691,0.382942763894414,-0.151500723321071,0.66456931307021,0.640072867352661,-2.19755782267586
"MTATP6P1",-0.651030622385033,0.717442118836008,-0.888911546117144,-0.721672420508869,0.444495492231066,-0.125976970158387,1.18612330485668,0.0381601510634866,-0.132845094056766,1.02150658419843,-0.862307652650341,-0.76556225899932,0.12725096792313,-0.147743769634188,0.761071715401244
"ENSG00000228327",0.11772537702162,-0.0362115819954374,0.340884340499566,0.0103934810259574,0.0147312560416264,-0.0387531305131672,-0.332170026638526,0.0421997569089232,0.042244636108439,-0.0612036720424332,0.0305273430629809,0.464946812226758,0.0158496879481875,-0.0326324934435727,-0.578531786210918
"LINC01409",-0.0729421543442836,-0.193189253387938,0.304926410713332,-0.34630082385635,-0.285937202792831,-0.245989506308871,0.203149218532931,-0.0385226321930281,0.203209979553914,0.119380245169414,-0.175690058583938,0.38722235498905,0.0708049837832423,0.279871480057659,-0.209993041332303
"ENSG00000230092",0.234007716107206,-0.098096080573614,0.380131469968379,0.000219762747918018,0.287447269047812,-0.149634527924963,0.388759859814776,0.16968337954786,0.0967270973205877,-0.414247318513257,0.0312158780531886,-0.626088796872331,0.164703922488349,-0.10439646208608,-0.360433169125832
"LINC01128",-0.426614903356484,0.113627385882112,-0.506274787791844,-0.0986982704464392,0.471273517802172,0.997559188269713,-0.0590540879528714,-0.247805830574654,0.59714328667014,-0.541741334010609,-0.255080804546575,-1.17573620009465,0.588608195903088,1.14406098413843,-0.601266339891524
"LINC00115",-0.274285653343054,-1.31090198281988,0.313188277116485,-0.0563556919848385,-0.95907557098549,-0.467043574303444,-0.339661343581474,0.639880547118266,0.201978765047078,0.493741345583709,0.440781600225118,1.032333924602,-0.182475459952086,0.102103172867039,0.365791644410577
"ENSG00000272438",0.522466112031674,-0.452238818060506,0.187958452933071,0.341202360619548,-0.54872733542108,1.11913720155909,0.297948303933606,0.0528161554271499,0.272706579883082,-1.79713689772572,0.21901935617845,-0.705004594201994,0.748315435711718,1.36792514062259,-1.62638745349067
"ENSG00000230699",0.889586066945112,0.0753147995578196,0.281131608718618,0.241360612630433,-0.00179807957688061,0.555602941535492,0.755284690555983,-0.00951242524468876,0.460634643362877,-1.09340462307717,0.231291004100408,-2.39972688631421,0.694705972419005,1.14613667803514,-1.82660700364794
"LINC02593",0.134786193308661,0.884310336414371,-0.0303603502533694,0.210153900497691,0.69913055898681,1.16944960830525,0.523555456468198,-0.784734903420083,0.626559016972903,-2.19599421795267,-0.351892497384394,-2.65904161464961,2.01937696795324,2.17860879495954,-2.42390725020653
"SAMD11",-0.172456699144996,0.89611699073495,-0.286849337105851,-0.187087579588356,0.725624791379958,1.43886065157508,0.710972536785559,-1.21174957853939,1.08946612882376,-2.12549388044008,-0.564021132299827,-2.57430836958099,2.11138718417203,2.50310933127532,-2.35357103804717
"NOC2L",-0.169499702143636,-0.134677901786577,-0.0923769949600413,-0.107645684509063,-0.41057139470467,-0.342047358957096,0.859276230360765,-0.100710808894553,-0.0938352698734475,0.326570680913878,-0.101755371359378,0.078053718875859,-0.276525033101926,-0.161630716544519,0.727375606684401
"KLHL17",-0.0732504959756302,0.118144001739203,-0.146214617146493,0.17004926592159,-0.0201637558039511,0.175776764970074,-0.142765784697771,-0.220445868029743,0.65438858548022,-0.401038962908021,-0.275791019372801,-0.866259378835982,0.511560814410036,0.80289927800494,-0.286888827755666
"PLEKHN1",1.67041489177749,0.865009981824482,-0.867037885482764,-0.041659686218439,-0.576878070360953,-0.432560898138198,0.291299730621053,-0.201584374987954,1.62662972243493,-0.164523588440327,-0.796915887423852,-1.18012448590277,-0.161727334427159,0.996865713766143,-1.02720782904168
"ENSG00000272512",-0.145830443584685,-1.80386832011802,-0.319864410992384,-0.121613119643388,-1.21000711790135,-1.66317676027365,1.18346538886938,-0.139192397069598,-0.930986577861087,1.38423085945624,0.458326500418252,1.69742470737425,-0.829457361146323,0.687328215840273,1.75322083663209
"HES4",-0.579887358677637,-1.76549531337461,-0.741741919931648,-0.713319390511882,-1.56299644046052,-1.13408085477655,1.62059301598872,0.559266037250677,-0.229331274504132,2.35165856147038,0.0360067842345666,0.92065587586307,-0.94211674696245,0.019848952769987,2.16094007162204
"ISG15",-0.352142838377739,-0.450064386632886,0.000861788065967373,-0.609251667298725,-0.824546084113334,-0.702769642864829,1.27456267648746,0.158401411944583,-0.193902178402012,1.71270525587524,-0.828996285963183,1.00267459256047,-0.72922963498097,-1.01887828771653,1.56057528141648
"AGRN",-0.13939260251716,-0.860873038710537,0.274995200199094,0.16849757781912,-0.766595518516,-0.635505154536867,0.718871385797063,-0.0383175501178785,-0.817763433820709,1.14865313417824,-0.131637540723554,0.30821950992505,-0.681046106739918,-0.129699910657743,1.5815940484218
"ENSG00000217801",-0.460210022224732,-0.176300696948239,0.0513435597056089,-0.192319580792254,0.332532196508933,0.88157911856576,0.408957675205077,0.431924765357694,0.885300378636893,-0.593350980894287,-0.34754062253186,-0.983843676111933,0.482923992185556,0.31959685191661,-1.04059295857883
"C1orf159",0.148453951665112,-0.0123376753466036,0.0981223641063065,-0.00332983503937534,-0.0798789617206417,-0.172560263368316,0.364572241370455,0.0983266293312561,0.0511694327133747,-0.212510693073669,0.194579276702124,-0.278940948809541,0.0618022410690533,0.214250905823769,-0.471718665423304
"SDF4",-0.32108317443211,0.303635591581886,-0.154757789953698,-0.207109202505766,0.00533343514650575,-0.231617703151342,0.424081742138731,-0.1963515596357,0.083410607279693,0.07062937838724,-0.256430337908116,0.0440080483949572,0.150230619094216,0.0203640513988086,0.265656294164692
"B3GALT6",0.265626184354018,0.354554023268811,-0.208320263687997,0.156162030794291,0.261731711045958,0.188129970000753,0.400304001482469,-0.189785793436225,0.244684708339673,-0.351649271607302,-0.211776372263326,-0.871052753992507,0.216160478037758,0.469151074584656,-0.723919726921025
"C1QTNF12",-0.587514159759677,-1.97900170063749,0.524718527318834,-0.692388968756548,-1.40963248665055,-1.38711535785656,1.80391351355469,0.63102268069858,-1.5147540968715,1.98081662245591,-0.319942919398937,2.64588803463114,-1.09439192488195,-1.49112956716327,2.88951180331733
"UBE2J2",-0.0683841218938674,-0.141997585937773,-0.0919767403987333,0.0319660288669148,-0.272003954997473,-0.211030074625294,0.177833961621561,0.129418692765044,-0.339288398687842,0.168781689489989,0.100880408703333,0.340529806152101,-0.191315506642932,0.00396261518695074,0.362623180398019
"LINC01786",0.0256503686852561,0.290052940460677,-0.282455152375803,0.154019236401674,-0.168029439663911,0.287879196991938,0.363233493436697,-0.783948100275208,0.27966047342486,-0.336763702372816,0.163790688689531,-0.265612174962938,0.497787568198522,0.245691614233443,-0.470957010871922
"SCNN1D",0.464564612851927,0.265107880679821,0.330888844261429,0.0588718453697048,-0.12204856752617,0.391633571810902,0.221664621227543,-0.228544663282384,0.259208956188002,-0.641435042480666,-0.305602327375897,-0.650279634066695,0.490989869919659,0.575707961941728,-1.1107279295189
"ACAP3",0.0268760578522249,-0.532658112216899,-0.0222974919483621,0.0647909476325701,-0.620067319417477,-0.38372631823727,0.807878002955183,0.0352349800585641,-0.0180611251558398,0.415751761633065,0.203892358190557,-0.338863375698201,-0.359055807781504,0.172394865819093,0.547910576314302
"PUSL1",-0.519570454783874,-0.542408367137461,-0.596141834362477,-0.158065151495147,-0.321968307480591,-0.400744147477494,0.919202157990367,-0.0926628376292764,-0.1793532785989,0.855763567183861,-0.345708748321076,0.545275008241858,-0.0778085948805955,-0.177545891449491,1.09173688020029
"INTS11",-0.0732491794375258,-0.201357037733619,-0.123392308655713,-0.157078684458241,-0.364943963316049,-0.391703362464045,0.307565646416502,0.068679180021344,-0.23734124160893,0.405316222300456,0.012326474214186,0.339040748026002,-0.189969669344562,0.077031684353563,0.529075491686629
"ENSG00000240731",-0.258592491170085,-0.180848480453148,-0.334416134649702,-0.272006452955732,-1.35415493059547,-0.696374846465707,0.998819447702086,0.218106708678959,-0.325478492228632,1.19955407184372,-0.0589017364699058,0.376329953881511,-0.304000835249322,-0.518886798563888,1.51085101669532
"CPTP",0.087838632294559,0.568235931084521,-0.559189743457962,-0.14718375507629,0.185623811662765,0.219762571051007,-0.30177523297806,0.0548498499055867,0.683586207651079,-0.732036918286241,-0.277151883039806,-0.531980487540515,0.519271465938868,0.72298470684366,-0.49283515605317
"TAS1R3",0.351040520715595,-0.128933933719859,-1.092003264638,-0.562374327603101,-0.874114612968322,-0.599130021568701,0.958928159107351,0.117292952692371,0.606602685806175,0.989298484477649,-0.400319433322915,-0.73915191978336,0.014222421198426,0.466243734880136,0.892398554726551
"DVL1",-0.318858476416359,-0.000660233870304339,-0.190679229711306,-0.04817404109534,-0.0517388778589947,0.186741807494997,0.123807984046447,-0.0215857698167481,0.41426303148758,-0.129967625062976,-0.212198250940372,-0.228833050395086,0.0620964053359829,0.365724448536358,0.0500618782661215
"MXRA8",0.192012861172637,1.1583797202561,-0.352265650954519,-0.344432058912986,0.429023746753566,0.328475516855995,-0.435927333761686,-1.02867262981854,0.190398394037744,-1.80948388326495,0.42330125200109,-0.115960029740642,1.16546106575661,0.399734946876749,-0.200045917257172
"AURKAIP1",-0.34686450350938,-0.119688220707863,-0.247275023818703,-0.321212402572409,-0.605512712030285,-0.492385758829947,0.755509904035351,-0.0646668540591024,0.061675126697792,0.485413833652799,-0.217759192947429,0.704713317301337,-0.483919399577191,-0.0304059899400388,0.922377876305069
"CCNL2",0.0961117000546654,-0.0623639169219947,0.142664354250056,0.0238667920927931,-0.338710485074866,-0.413990395633135,0.297576455779875,-0.0488152844690664,-0.592674984318788,0.177252506144515,0.219689851649187,0.120313005936016,-0.0782499616155548,0.0474055247996663,0.409924837326637
"MRPL20-AS1",0.145777615631656,-0.303046026923488,0.0513729947436787,0.0955970099997101,-0.525696965124799,-0.544926426737936,0.587031879520138,-0.0235303643160094,-0.0120748038417777,0.354994811024478,-0.24718881050285,-0.380026064299061,-0.0375395467899495,0.557416798179419,0.281837899436792
"MRPL20",0.107573261480082,0.361720059564102,0.167736082407728,0.104017480962481,0.0538017983966563,-0.0305517203348078,-0.701734646134081,0.250698067799234,0.0680567053955432,-0.705126842338653,0.142465958726614,0.284030002414632,0.144153444006006,0.025189045027914,-0.272028697373455
"ANKRD65",1.08485082611164,-0.55769015771173,0.165243192903882,-0.127905355039001,-0.571038917495444,0.000112441119497098,0.921919805675218,0.172278031901294,0.19588000804429,0.68765164553194,-0.611308255154656,-0.785700950001534,-0.484150636761552,-1.10130813576523,1.01116645664139
"VWA1",-0.274457213009988,2.18966499632813,-0.0832089323462024,0.0347276744201608,1.5569056862949,0.996450681900663,-0.345275738067479,-1.42198092918253,0.019303413311607,-1.24532859823403,-0.480229836882042,-2.01808604720885,1.77949530343084,0.632554635073156,-1.34053509582834
"ATAD3C",-1.98281263303982,1.29292240944631,0.646877871964924,0.594450711121558,1.12038692633985,0.607698979892683,-0.858780808615013,-1.14598093353076,-0.791401564245344,-0.181804719721051,-0.495589231015804,-0.316248103741161,1.46002072712724,-0.270652744028833,0.320913112045223
"ATAD3B",-0.558096538193604,-0.625836757160743,-0.197096674849147,-0.380856269878096,-0.584407117002134,-0.742073255230461,0.956574252708658,-0.0520066328627262,-0.336108472390225,1.27842031516604,-0.307476645459811,0.655474164647734,-0.321217294805073,-0.149088542743288,1.36379546805287
"ENSG00000284740",-1.76464470360438,-0.685116666218643,0.188819536702432,-0.739460605904927,0.544577822395568,-0.0399260208709319,-0.908910477647307,0.609802094098505,1.08522652596865,0.407330226161756,-0.597488382793209,1.04026714673201,0.410210218010676,0.438498637144754,0.0108146498250489
"ATAD3A",-0.408265185770501,0.221794916143208,-0.296767805865218,-0.281674739058068,-0.0714255582578858,-0.215808614871375,0.520704938416725,-0.593193524144047,0.178747881132242,0.291094001042203,-0.269022754299586,0.387000707955773,-0.136578862690886,0.13675816175776,0.536636438509659
"TMEM240",-0.307946222840346,-0.6942021791516,-0.63053167483534,-0.428912812676776,-0.261788845638441,-0.330009065330181,1.21224591914718,-0.256807951558271,0.278260786108594,0.537997009756471,-0.398370662510919,-0.0973455521743007,0.0742436207209207,0.563822131274499,0.739345499708512
"SSU72",0.0427817136230662,0.112940456227387,0.0240404231311349,0.0342249084828348,-0.0303607647877469,-0.0782402632034698,0.0419944784194355,-0.0270121562811667,-0.0787249779640877,-0.219376271250658,0.00368256827928271,0.164239303463604,-0.0562030412809316,-0.0132108557619368,0.0792244789032459
"ENSG00000215014",-0.38717432888442,0.0803407251461022,0.460033337943843,0.0959067175595505,-0.659693652891804,-0.0883722834112273,0.655621778665076,-0.160518461234694,-1.07708487414053,-0.0468842074816538,0.0536049388043716,0.786200513823746,-0.81694712989754,0.0638350149265686,1.04113191107261
"FNDC10",0.195944513681732,1.55797239247164,-0.269646548635375,0.0270943392685106,1.2875133633923,1.16185323167735,-1.16113800369592,-0.175859717290769,1.41785030484354,-1.50021264274842,-0.387270865943841,-1.71039927557923,0.903231274512575,0.715381380832489,-2.06231374678658
"ENSG00000286989",0.238996098679143,0.69357211714172,-0.382670702779663,-0.213325453943351,0.0157365692332744,0.402444523286147,0.211523002314479,0.0410266104446994,1.19018656400278,-0.0679684625111854,-0.562653018097447,-1.85285641541253,0.071695804636514,0.965416010051053,-0.751123247045632
"ENSG00000272106",0.325567888716621,0.217328904411324,-0.0919519136440115,0.121482177648125,-0.242878448220461,-0.222546121462408,0.182958922075026,0.123156785971275,-0.230487099623748,-0.397277097333719,-0.0572742394730867,-0.418023665717744,0.03802577950127,0.724405983226626,-0.0724878560750879
"MIB2",-0.656488921437184,-0.326990272979152,-0.0594340159462963,-0.39670216576677,-0.629417217274229,-0.355225838166694,0.887078184821481,-0.261229063044417,-0.0871878922217846,0.970959181663694,-0.382007300568436,0.434585784426072,-0.260617475759993,-0.18124075052983,1.30391776278353
"MMP23B",0.0148372482380387,1.79782538758377,-0.680517160783947,0.104696430794509,1.52866724870768,1.22266532481871,-1.64544136029968,-1.46915986088932,1.34284160849712,-1.4611732172829,-1.60854590877155,0.385178760433604,1.64688397557365,-0.110547686851999,-1.06821078976768
"CDK11B",-0.0294110341958564,-0.164257189164641,0.00943970875718314,-0.0359327542301697,-0.365457785710912,-0.221190251922287,-0.351538919254927,0.341175234618341,-0.194807251559936,-0.188049454136155,0.0411962126275744,0.819578637317721,-0.081357225801594,0.117076919278835,0.303535153376818
"ENSG00000272004",0.683587139092132,-0.0690469722897634,-0.344854709269021,0.0220353352677906,-0.513183048874724,-1.0635150011014,1.16375657576808,0.405991173147003,-0.187517342294432,-0.0316928385536649,0.220318127607084,-1.38510613864358,-0.0458593348798372,0.590934764358899,0.554152270665428
"SLC35E2B",0.033708071108812,-0.117942594972413,-0.106230177366305,0.169193791161282,-0.152039123394133,-0.0923333766335706,0.234974161523646,-0.061177253565508,-0.162754769119947,-0.446839898616489,0.28369218146193,-0.206430093091892,0.192426342611534,0.438051401019636,-0.00629866212658037
"MMP23A",-0.556004990430357,1.68164172509463,-0.0932083619707851,-0.192439936529161,1.18214019075104,0.297478216713534,-0.523610965317448,-0.404266508540052,0.870860433649193,-0.998088498518906,-0.561756495663765,-0.346364176821476,1.22831403055171,-0.372880125720445,-1.2118145372477
"CDK11A",-0.494991548242496,-0.280999606010198,0.449923263638557,-0.326590964218133,-0.542155175609816,-0.469849071684905,-0.178941988655492,0.628899311961934,-0.281591600460166,0.784130506649833,-0.387120678793829,1.10471170066052,-0.354796551667717,-0.466471834387981,0.815844236819893
"ENSG00000268575",-0.0419245183066685,-0.429498622586375,0.0291572640081998,0.196373894110999,-0.255890778944501,-0.0492177136817791,-0.0894756771788519,0.00713270516332631,-0.220863520244579,-0.32257480494056,0.283081847363027,0.00359397379062454,0.382759874146649,0.555153120533159,-0.0478070432326732
"ENSG00000227775",-0.275026721317406,-1.10241441195305,-0.20423620907193,-0.20579735941732,-0.0456728238957396,-0.24345183284885,0.739300163096635,-0.308041172176547,0.421196231849289,1.0748819062542,-0.650962880707633,-0.167488396160881,0.342653154151185,0.062636953383956,0.562423398814094
"SLC35E2A",0.102443849783425,-0.386527703272082,0.0275960927339369,0.269263267085481,-0.436064301549674,-0.09745625483027,0.43290312975128,0.206446908765493,-0.00344138695825258,-0.099059246512164,0.164633732868898,-0.376779436227141,0.0301390484972508,0.379244896542345,-0.213342596678523
"NADK",-0.00816089506110185,0.298924776504833,-0.0326095967256874,0.256259619468827,0.32294429988546,0.0372718377461148,0.0479674305704823,-0.232701167983226,-0.153681506871017,-0.425294118444531,-0.26149468615424,-0.14022311590682,0.314385806167707,0.13623540573325,-0.159824088930054
"GNB1",-0.0431641572011205,0.0328614218430037,-0.224307244797952,0.151764239525722,0.2506590792187,0.388583082199807,-0.304735881737582,0.298045728359952,0.171558835899498,-0.562847839214649,-0.0442669748711744,-0.352866529305855,-0.00398583526509277,0.517641307729344,-0.274939232382611
"ENSG00000231050",0.0996679389715991,-0.546989135603075,0.271078808141314,-0.197955380409045,-0.865890259979064,0.0960191560930095,-0.433428218694097,0.401319766721858,0.616590824970772,-0.487566107877483,0.528270459326645,0.0441527087109672,0.294732078002316,0.950870262745862,-0.770872901121579
"TMEM52",0.242602329693702,-0.0279297928437147,0.346975100637775,-0.158866340458027,0.720034990375275,1.12148068731701,0.688256547287245,-0.0273010909522082,1.35558209439935,-0.878498282319308,-1.05828547473236,-1.07171567127673,0.129496638278332,-0.0706794756701122,-1.31115225973623
"CFAP74",0.686403696196115,0.372076695521311,2.78879947024089,2.05690120255625,-0.24173702099864,-0.0864896737402576,2.6816183624404,0.486809152229584,0.172891348977199,-2.84144762595915,1.69073194470176,-0.64575768501503,-2.27013534173366,-0.929730114767912,-3.92093441064886
"PRKCZ",-0.268005830690242,0.0491697724108269,-0.481553167363715,-0.0697321064631042,0.252255693691051,0.809400432325039,0.00358658293128578,0.0349636875581911,0.964469061442721,-0.72767100658396,-0.45944307066799,-1.00582761064768,0.510961381755179,1.02708663132997,-0.63966045102757
"ENSG00000271806",-0.732094177459926,-0.00504556462292438,-1.51245421534683,0.0415672523026611,0.408855919135465,0.607032038280411,0.425331925352889,0.59234602269304,-0.137368783843626,-0.485891682527334,-0.311421604777695,0.240239598712253,0.351121241434075,0.709211176097847,-0.191429145430309
"PRKCZ-AS1",-0.15655911036151,-0.276997260017521,-0.0765790770729919,-0.419076546144977,-0.121939610935354,-0.228225440165058,-0.408546731410113,0.538882371410207,0.23540150596835,0.0945467255414654,0.0955002210206173,0.171291022672577,0.15767160730555,0.29717829081693,0.0974520313718301
"FAAP20",0.0409706002320984,0.0780232883987431,-0.0324768099783315,0.0586841058832333,0.252607940420067,-0.0411164894669822,0.0779831631678505,-0.178948917365051,0.312799612956105,-0.446872344108187,0.15998986205199,-0.447480614662504,0.163054385609375,0.481264046713854,-0.478481829852255
"SKI",-0.34696364488772,0.331401098621921,-0.245113454003255,-0.207886096759514,0.253576779953898,0.0472150969830718,0.305071826516793,-0.237262235996499,-0.149274847079746,-0.099998018112303,-0.198870285293583,-0.167477946082124,0.185909430476501,0.306606992063437,0.223065303599118
"ENSG00000287356",0.0564086348562454,0.250938904298492,0.194785927892229,-0.463440944154598,0.0144433119406712,-0.064638314291222,1.03283754164551,-0.443001236982642,-0.399322195886612,0.760378299012753,0.194383689520815,-1.17486326916377,0.3618421599146,0.2436196700252,-0.564372178627674
"MORN1",0.0365221539429958,-0.00212944323092579,0.202543423001166,-0.0663487853743829,-0.27242453566739,-0.173054387279547,0.82366331711938,-0.261283320005717,0.105366671423536,-0.0566392240535825,-0.165304195846679,-0.0273790520957302,0.138736345565446,0.0126048201443449,-0.294873787642907
"ENSG00000269896",0.0403389768624849,0.494327297155674,0.371000669723066,0.643868431204508,0.780745961174956,0.244645050570157,-0.25690653066594,-0.906404441938344,0.614407327282727,-1.66937879696563,0.631977110463582,-0.910634971499471,0.801579401922302,0.986805272549134,-1.86637075783921
"ENSG00000272420",0.764083791556945,0.493053484045312,0.0320286536347721,-0.171559091004581,0.428537470392792,-0.197389977606848,0.442177247344901,0.830769286020956,-0.0188324176610581,-0.183615253116523,-0.876045429873578,-0.693050057370231,-0.114080917256694,0.364383183616796,-1.10045997272296
"RER1",-0.3265794068637,0.00225808132135885,-0.189128501986878,-0.248846114320347,-0.217607658300675,-0.15429325544272,0.373610339355431,0.107870491538631,-0.215535401751935,0.199755894965796,-0.185601086494366,0.365366639518697,-0.0808268709588535,-0.0784700666932849,0.648026916112848
"PEX10",-0.202841876661978,0.423577985139507,-0.0402611683403302,0.0143819575770481,0.144737048237848,0.028395538207469,0.461071975998379,-0.315825009685351,-0.144783448864194,-0.121656608388145,-0.318418795302624,-0.495480699021811,0.117384182005591,0.412212771130438,0.0375061479681587
"PLCH2",-1.00727886867585,-0.898139513751238,-0.833377072433124,-0.447930660664308,-1.0455288247271,-0.167024466866574,0.221761964974321,0.811329016189176,0.675042994591809,0.959580213830843,-0.272774934158635,0.073931755206798,-0.226163400976808,0.463125963575714,1.69344583388497
"PANK4",-0.0702202397473055,-0.379229770293271,-0.0826751254331644,-0.00713881263140781,-0.349587360586329,-0.391489078046456,0.600061031205253,0.176667411365988,-0.395846037623829,0.336705043318889,-0.155157369542037,0.42260444206322,-0.276953293593262,0.0955621746316444,0.47669698491207
"HES5",-0.0882347544973547,-4.79491235512193,-1.11639455997989,0.213168991207743,-4.18943068167305,-2.84993982944597,3.92227892793182,1.64550151858571,-4.00339800266406,5.08835868521707,0.612622357058405,3.42904958078732,-3.57603521112881,0.146827810262424,5.56053752346057
"TNFRSF14",-1.55182286009562,1.37414502369349,-1.03636286428929,-0.714622598174266,2.58409408184751,2.03887647251121,-0.501014452380992,-0.509340807245786,-1.1048669086551,0.0284060023110608,0.205644797277252,-0.741908975525325,1.52349269475129,-1.46464829283759,-0.130071313187842
"PRXL2B",-0.240656100572307,0.0292960190961926,-0.360928132191411,-0.00754082176673609,0.162039157083672,0.100796438829676,0.831206279456736,-0.293582270707565,0.163184026035507,0.0355644296134185,-0.322571127206242,-0.589071810068045,0.0159766053969079,0.162942472348191,0.313344834652002
"MMEL1",0.293042450798647,-2.10239579804688,1.06094478138907,1.36636071113136,-0.216978143460933,0.53129939407941,0.99067284973604,-0.0398687994387807,-0.621786741266705,0.0928247644506039,-0.215988379777589,0.0179348053587729,-1.2177278321284,-0.564749927715391,0.626415864890773
"TTC34",0.255277305089921,-0.334529394180434,0.75327070516107,0.455339565101518,-0.424569516257251,-0.195233075847251,0.381176066938914,0.234442950074318,-0.421921300524052,-0.276883935743156,0.364929808442756,-0.512447040915852,0.229313212963799,0.657222639342165,-1.16538798964646
